2.000000000000000000e+01,8.340794643866020488e+05,2.705979421522406483e+03,6.100401223961033393e+05,2.960322359944006166e+03,8.780030615736003483e+02,9.499732983752057862e+02,5.095557987465061274e+02,4.144007621596459785e+02,3.082624227781409445e+02,2.543908408316165719e+02,4.043911610403767440e+02,3.908885752016931860e+02,9.558678055057385770e-01,1.049523470342039078e+00,1.053368116033838842e+00,2.850998180566244855e+02,7.942930640974474954e+04,2.434249790483988818e+02,1.160824447579493039e+02,1.061123679945010423e+02,2.699831705351174378e+02,1.000000000000000000e+01,1.300000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+01,2.000000000000000000e+00,9.000000000000000000e+00,3.094309820237355098e+02,4.079800224209680550e+02,4.969452504202139380e+02,1.510150288749387615e+00,6.306632768995291372e+02,4.075429921616304796e+02,4.947582215962291912e+02,0.000000000000000000e+00
2.000000000000000000e+01,8.673494868674734607e+05,2.833629559117121516e+03,7.219445954573781928e+05,3.303231667145867505e+03,9.694941310361977003e+02,8.946412970447260022e+02,5.099106990076072066e+02,7.424416998826071676e+02,6.252655974009505826e+02,6.880815863986254044e+02,3.807558766985735019e+02,3.730612584592696521e+02,4.054223281910870336e-01,8.343452929648504934e-01,8.343532813400020842e-01,2.865491809914339569e+02,8.209998682526264747e+04,2.940720161341341168e+02,1.583257916250761355e+02,1.555010724474821870e+02,2.616765116540181566e+02,5.000000000000000000e+00,1.500000000000000000e+01,9.000000000000000000e+00,1.600000000000000000e+01,7.000000000000000000e+00,1.400000000000000000e+01,4.258994037768293879e+02,7.655706618467742146e+02,5.023193286541720113e+02,1.081943655391184977e+00,4.044717406183390835e+02,7.606895339273862646e+02,5.053382461660499985e+02,1.081943655391184977e+00
2.000000000000000000e+01,9.441748267623168649e+05,2.905441047839377461e+03,7.551293888931738911e+05,3.273163657831462842e+03,9.619697201172266432e+02,9.815016076049240610e+02,5.348359943960765577e+02,5.403503603870980214e+02,4.381036432885267686e+02,4.053919020867770087e+02,4.200051809855733040e+02,3.984582818500326766e+02,9.530322958986968684e-01,9.659632083415247150e-01,9.312666148952352119e-01,2.996815199094515947e+02,8.915891189968206163e+04,2.308296168360125762e+02,1.488261647920546693e+02,1.261283199717371986e+02,2.752942398626310023e+02,7.000000000000000000e+00,1.400000000000000000e+01,2.000000000000000000e+00,1.200000000000000000e+01,3.000000000000000000e+00,1.200000000000000000e+01,5.184715758544197115e+02,5.391654187089609422e+02,5.090948759138450441e+02,1.421077623656267219e+00,5.406033138228768848e+02,5.431734780476951983e+02,5.168856433452630199e+02,1.421077623656267219e+00
2.000000000000000000e+01,9.104989237881789450e+05,2.859360926822659621e+03,6.996836682485088240e+05,3.322786325113967905e+03,9.509484589467315345e+02,9.574640089291964387e+02,5.677212537184657322e+02,6.000133673737750541e+02,4.786686598793476151e+02,4.818365675461783439e+02,4.409111824804725188e+02,4.301531470723404027e+02,7.798402022267107991e-01,8.803085589363680574e-01,8.855444552869257135e-01,3.214555456110670093e+02,1.033288472745150648e+05,2.807622009189826713e+02,1.471232365439482237e+02,1.468679338297851018e+02,3.017391777862854951e+02,7.000000000000000000e+00,1.200000000000000000e+01,6.000000000000000000e+00,1.700000000000000000e+01,2.000000000000000000e+00,1.200000000000000000e+01,4.027365967394923700e+02,5.964346413106828777e+02,5.403432142380842151e+02,3.503324000455457110e+00,5.126747839452065136e+02,6.027739660603288030e+02,5.579299359318398501e+02,0.000000000000000000e+00
2.000000000000000000e+01,9.070501632072363282e+05,2.875144652182098071e+03,6.819706765201572562e+05,3.217715821981728368e+03,9.700399522350393227e+02,9.350647477120193116e+02,5.103038628807647683e+02,4.221629696169545127e+02,3.025498586502932312e+02,2.358568100179456621e+02,3.929779147434418292e+02,3.834704725293942147e+02,8.728126242734114415e-01,9.925019011712921113e-01,1.028377549073279829e+00,2.887534421966923901e+02,8.247039474128783331e+04,2.144301143851164113e+02,1.467099476424881175e+02,1.370304694592740589e+02,2.770140639161244280e+02,1.400000000000000000e+01,1.600000000000000000e+01,8.000000000000000000e+00,1.600000000000000000e+01,7.000000000000000000e+00,1.200000000000000000e+01,4.144652143621603955e+02,4.143787498519711789e+02,4.967567583717947741e+02,6.495562539300296923e-01,4.368948482936433493e+02,4.273246888093121925e+02,5.112771308326485382e+02,6.495562539300296923e-01
2.000000000000000000e+01,8.767215259500767570e+05,2.821061302179709855e+03,7.649203540020958753e+05,3.405897312309808058e+03,9.482435476985892819e+02,9.245742067825315189e+02,5.288645464823288194e+02,6.242388405127969691e+02,5.509362206826838246e+02,5.449240764940459485e+02,3.976517055043112805e+02,3.854568416890521689e+02,7.804977104887418360e-01,8.426819032501802198e-01,8.309568313965829400e-01,2.972096193143829623e+02,8.760229434386971116e+04,2.922289542505842519e+02,1.719088879591839998e+02,1.704174053703571303e+02,2.766976266659426074e+02,6.000000000000000000e+00,1.400000000000000000e+01,7.000000000000000000e+00,1.700000000000000000e+01,4.000000000000000000e+00,1.300000000000000000e+01,4.075831515399188021e+01,6.479602609112579330e+02,4.955069696764330160e+02,1.497471482759126005e+00,9.128309014955917746e+02,6.257467378011107257e+02,5.211757674627741608e+02,0.000000000000000000e+00
2.000000000000000000e+01,7.569034710808827076e+05,2.727946437779545704e+03,5.228010488618130330e+05,2.790562388085253133e+03,9.763571241397021367e+02,7.752321895001414305e+02,4.521857802623554221e+02,4.279717669502126114e+02,2.385109157853710542e+02,3.083921759788490249e+02,3.450608493007007382e+02,3.387806295441197904e+02,7.321097591762814050e-01,9.197085297672902282e-01,8.069930918165031386e-01,2.517898175998889201e+02,6.225074596262120031e+04,2.025755611153061011e+02,1.196605286148643330e+02,1.266585017982794312e+02,2.317540382688567604e+02,7.000000000000000000e+00,1.500000000000000000e+01,7.000000000000000000e+00,1.600000000000000000e+01,5.000000000000000000e+00,1.300000000000000000e+01,4.797648774131482696e+02,4.125749383787090210e+02,4.565016113678501597e+02,3.506904863626706170e+00,7.051865062736441132e+02,4.123046789973420800e+02,4.415877577408782599e+02,1.539593270190851237e+00
2.000000000000000000e+01,7.366381298360282090e+05,2.634629783351803326e+03,6.100833252381177153e+05,2.959500953660203322e+03,9.146077653137408561e+02,8.054142527243215000e+02,4.916070044130219117e+02,5.372400453384198045e+02,4.632697324567324699e+02,4.617378245072850405e+02,3.686393244584769491e+02,3.675822902216018520e+02,7.309173672187876392e-01,9.518831663583918745e-01,9.554184582483108423e-01,2.746451424571129110e+02,7.542995015116155264e+04,2.746540898372369384e+02,1.254718164141666250e+02,1.242059723822802795e+02,2.450354807159804125e+02,6.000000000000000000e+00,1.400000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00,1.000000000000000000e+01,9.609504823528500310e+02,5.302017865408839725e+02,4.711591828078307458e+02,0.000000000000000000e+00,9.976779161831955207e+02,5.354429725909734543e+02,4.807324980826738283e+02,0.000000000000000000e+00
2.000000000000000000e+01,8.130813230065862881e+05,2.657084460568816212e+03,5.697138742420988856e+05,2.851168641386768741e+03,8.505919484083049156e+02,9.559005637522063807e+02,4.660070078916417060e+02,3.854026920669209630e+02,3.555098642763671251e+02,2.517021025550581896e+02,3.762470496029562241e+02,3.483062923101912247e+02,8.255428075919266639e-01,9.331990441103212852e-01,9.906876558208355110e-01,2.632242290704110133e+02,6.913386175908807490e+04,2.317303798358770166e+02,1.325254024623218356e+02,9.675479127852939598e+01,2.461665690487334075e+02,1.100000000000000000e+01,1.600000000000000000e+01,5.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+01,1.765901684007244512e+02,3.895425496876476359e+02,4.511513981228766852e+02,2.320554974134411808e+00,6.562481374080666683e+02,3.829162095134560673e+02,4.551271532166440466e+02,0.000000000000000000e+00
2.000000000000000000e+01,9.310630568664182210e+05,2.897534610337412232e+03,6.870332928354740143e+05,3.160774578000534802e+03,9.676944573141054207e+02,9.621456957092016182e+02,5.055340400313151576e+02,3.949128997170815296e+02,2.201867603356087386e+02,1.931736614538780259e+02,3.818486713879299828e+02,3.771088287532626282e+02,7.157380383718556782e-01,7.466571817475933237e-01,7.806997015102912219e-01,2.843346441210681519e+02,8.022295182186148304e+04,2.104726130940523774e+02,1.439714798925028560e+02,1.370610994116178460e+02,2.651660722298509540e+02,1.000000000000000000e+01,1.600000000000000000e+01,6.000000000000000000e+00,1.400000000000000000e+01,5.000000000000000000e+00,1.300000000000000000e+01,1.726463548831646904e+02,4.005869345495457878e+02,4.947581490719226736e+02,1.607768803364117538e+00,2.749431733408893024e+02,3.934538075010735838e+02,4.964611794502365001e+02,0.000000000000000000e+00
