1.323986903105405410e+01,3.085250584431405585e+01,8.424160227772059528e+00,1.966874371200489691e+01,1.091418170901631512e+00,4.084497780068403472e+00,2.536929855138708945e+00,4.627941941495640066e+01,8.782799516535533257e+00,8.648486325741808756e+00,3.301335985536209705e+01,4.089279433146019471e+01,5.855916999238793608e+00,2.005644472337370843e+01,1.581273182881843553e+01,8.703619162392517694e+01,2.990853770606888418e+01,1.044081644077879822e+01,6.223868367636686827e-01,1.013303620818159345e+01,9.336954723769411046e+00,1.255079349019298718e+01,2.702834395058824057e+00,1.542750473278018575e+01,4.539907301283317764e+01,1.342233212358841854e+01,0.000000000000000000e+00,2.531635373060811389e+01,4.729284081192162148e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.771555045208664581e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.127963454349137464e+03
3.278270938163919368e+01,1.399171323568302228e+01,1.158832171051655457e+01,1.147463973761318812e+01,1.450881688010630910e+01,4.185179500806604835e+00,9.511366193900883559e+00,2.172320866802191119e+01,5.592246061092353671e+01,4.051512540820610297e+00,4.710260761388754602e+00,3.014343773187331266e+01,4.896103837803578074e+01,1.887552542968745684e+01,2.100654445706413043e+01,7.187411512212398179e+01,3.305495709191242781e+01,2.286333436138903608e+00,2.391051110915000777e+01,4.373462401309375025e+00,5.321159512363566080e+01,3.496560899719751703e+00,1.288889255891850638e+01,0.000000000000000000e+00,9.330503896597974745e-01,4.248668980998509426e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.680344420272776063e+01,0.000000000000000000e+00,5.091138798806049692e+00,0.000000000000000000e+00,8.516541646156579759e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.301549763589495342e+03
8.682656247326859145e+00,3.721607411368673013e+00,1.252864123157724308e+01,7.526824763786002848e+01,5.253331463667969103e+01,3.545472615062408295e+00,1.609960144467809684e+01,8.942385764727390551e+00,2.698959001793244994e+00,1.413716225284700556e+01,1.632539840557317490e+01,8.696549449714837010e+00,5.398593876943944991e+00,6.702417756656654291e+00,2.045974833597607301e+01,6.167230108394333854e+01,2.043156886727017607e+01,6.215989783534382696e+00,2.043025515859019592e+00,1.661635242390925526e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.755100863245843357e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.368166775073807884e+01,0.000000000000000000e+00,4.205128547167544184e+01,0.000000000000000000e+00,1.237793290021153325e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.974756209851840794e+01,8.762342549222928767e+01,1.104004502276803578e+03
8.847965597321920939e+01,1.936255138860920155e+00,2.458193036106097296e+01,1.296786234777340852e+01,4.291310416868139299e+00,2.214764025287638916e+01,3.947159573596913162e+00,9.417618718995171889e+00,4.843606555998478314e+01,1.042036308344844642e+01,7.589414810780388265e-01,2.986369258768621648e+01,1.118775212679523534e+01,3.283617135068886483e+01,7.248637730118009159e+00,2.085662870039574202e+01,1.830742914124558141e+01,1.282021459589665113e+01,1.674188046606071723e+01,3.112965847394240981e+01,5.379411625551865228e+01,5.354012842764214852e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.298144661009992262e+00,1.992640372133269722e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.071965798108088563e+01,3.039467617771998675e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.689710464179223948e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.152887927339720164e+01,1.228712200572016400e+03
1.008083033257395655e+01,1.953693447205635181e+01,3.453194207886630096e+01,2.732598175814356622e+01,8.971131654972950287e+00,1.864863729305610107e+01,3.164065202146667488e+01,3.223649432572334916e+01,1.456986676629512800e+01,5.695333584532917826e-01,6.470650280168150914e-01,1.258370994287123246e+01,6.384380703280037039e+00,3.014886191055855846e+01,3.883471207207129794e+01,5.006307143529014070e-01,1.268849425025508637e+01,8.176104632198267552e+00,4.417369458268191806e+01,2.900333710582778224e+00,1.969629194444515008e+01,1.331100186492727389e+01,9.204098002480002094e+00,6.182812350354744524e+01,2.070825315123353860e+01,1.110688361723426354e+01,2.085517368691515827e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.360647508509842396e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.073393272292268193e+03
3.475423340338185341e+00,8.498448012143931862e+00,8.527136875496323398e+01,4.563536483282548772e+01,3.500217193872039445e+00,4.054822334012960994e+01,8.112466047675439995e+00,2.774476783214209874e+01,4.882253812570006346e+00,7.432069372970779852e-01,1.162102083465684998e+00,2.296853477545814215e+01,3.945691507928942521e+00,5.012704818525034511e+01,1.803535563350293103e+01,3.901459089947394432e-01,1.988717714741257225e+01,3.652300770130606367e+01,3.285059252148309383e+01,1.812968427723492937e+01,7.106230847184004773e+00,2.584507891616636499e+01,3.661020549559253823e+00,2.193181248984819121e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.747499836745935298e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.229860174690578845e+00,0.000000000000000000e+00,3.884021980038330213e+00,7.264194021990430628e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.657648354833365900e+01,8.642912536782831978e+01,1.255667812218186100e+03
5.590258916598227046e+00,1.614794995147279977e+01,3.852200078699503649e+00,5.927557249110364523e+00,4.319659665327161235e+01,4.582707018654451758e+01,3.298898337770236111e+01,1.347606575976063681e+01,2.946783299914116228e+01,7.381597675157378191e+00,8.314623790030388761e+00,2.665898143002506515e+01,6.074026984968661225e-02,3.442527456368465977e+01,1.536343158599927250e+01,7.150706960166125725e+00,4.538965695716200344e+00,3.743814742697843201e+01,3.046092772427136808e+01,1.434477556962583833e+00,1.297336513152945514e+01,3.329298558912697104e+00,7.799392683028312945e+01,2.829130654815772061e+01,2.682677444977192138e+01,0.000000000000000000e+00,6.116474081180029998e-01,0.000000000000000000e+00,4.847613389366344450e+00,0.000000000000000000e+00,4.641805863630069950e+01,3.432693734579532219e+01,1.037391349792727624e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.705062415800424347e+01,0.000000000000000000e+00,3.756799353778367845e+01,1.321954654389915959e+03
3.464688289184828562e+01,7.340972823507652123e+00,6.391735439394459206e+00,1.009604770320325429e+01,3.540915005696886908e+01,7.002346010011542887e+00,1.041236447592388714e+01,1.357193376950636576e+01,1.475809627516524358e+02,4.006803141466975404e+01,4.601217222199981194e+01,2.995468039738031507e+01,7.661864361605523754e-01,7.099547561372880011e+00,1.961502914755847371e+00,5.788085758777775425e+00,8.881344871956493137e+00,2.723783115162790125e+01,1.473260271443983527e+00,1.093153221319273882e+01,1.040546780341669830e+01,3.856517888794568805e+00,0.000000000000000000e+00,5.714012981129616975e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.529143081710763852e+01,2.602178810073442605e+01,3.332487759767811042e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.273707196577100547e+02,0.000000000000000000e+00,6.917739927201708383e+01,0.000000000000000000e+00,7.831818076144446650e+01,1.653928708664741407e+03
2.192396237999328701e+00,5.852937755125495300e+00,5.058818223981901951e+00,1.485233210540837234e-03,5.674010111468722073e+01,5.788250118236012298e+01,2.088138508368018620e+01,8.591514138806171985e+00,1.639458429644800930e+01,2.671656890781460447e+01,2.832010689647415091e+00,2.435839401315399755e+01,1.524658944549631912e+00,7.510848170007093927e+00,9.521657717349949479e+00,6.563164504639111385e+00,6.465500971507401218e+00,1.658337323821728049e+01,5.696037367824642317e+00,2.773416488908076616e+01,0.000000000000000000e+00,2.575533747930379391e+01,2.918202753774191649e+01,2.148181432735847451e+01,3.639106996139036454e+01,4.166942847297342212e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.883983928266779628e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.315819908636018454e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.097785036860616401e+02,1.415711673776545013e+03
3.530818066415083223e+01,2.060071334162345380e+01,2.668403021471161196e+01,2.849995038338708042e+00,6.478320149923996496e+01,1.146601550902372679e+01,1.474748750062752833e+01,3.532630225218677822e+01,3.335343776098869029e+01,2.931024392696635772e+01,1.620366700100660751e+01,7.962268736352045018e-01,3.776883264520751737e+01,1.782708986274975160e+01,2.023857296283508589e+01,1.758929952499662264e+01,1.819625198916713771e+01,8.325105703331452389e-01,5.266144187429161150e+01,1.359199500743778799e+01,1.252158411369691748e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.904870102031798851e+00,3.503715792575917476e+00,0.000000000000000000e+00,1.920096803216147663e+01,1.148472232790265579e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.292324369621061919e+01,1.769273532255149206e+01,4.568715202167382472e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.223570123451990867e+03
