1.594270342611287816e+01,9.734146899116538521e+00,3.073707135037068383e+00,1.490814921226068179e+01,1.246387504934322266e+00,4.084497780068403472e+00,2.071985647847134260e+01,2.101613673258249904e+01,1.709153440638836230e+01,4.727068161388281453e-02,6.183346819265585381e+00,7.729301998622293723e+00,4.161607609844839573e+00,2.340271526904275845e+01,1.373118029714808586e+01,1.196025866064251097e+01,1.733477054673753770e+01,8.885761277480419551e+00,2.177442000062047356e+00,1.730457509000831617e+00,9.161513345549128218e-01,1.455204268758868480e+01,1.551676475994130477e+01,2.976497891138574658e+00,4.284876188084663085e-01,3.546815259493724781e+00,1.055757139057242355e+01,3.887991772347464092e+01,1.964824340343653830e-01,3.250196375158086681e+00,5.480390573544191568e-02,1.198450352668970709e+00,8.502356607363411811e+00,4.665357359616159272e+01,9.917833820918078302e+00,6.045561959793205631e+01,3.570443866664800225e+01,1.383127321905084273e+01,2.205734022312713449e+01,1.909298729349014323e+01,8.727348839899192967e+00,1.367925187330030212e+00,7.955620936446125668e+00,2.839134441735789238e+01,2.874623023364317476e+01,4.567170056756353347e-01,6.273155201712409479e+00,1.519132703451944977e+01,4.337688808120775619e+00,5.092202053167969922e+00,2.952093764437828582e+01,9.659203791818812945e+00,5.350453092734991145e+00,8.446246310095235188e+00,5.960437310562521240e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.108098434212374173e+01,8.732504998838912513e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.972684851307732856e+00,1.689030470663039907e+00,1.004936932202775779e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.180850734977591543e+01,0.000000000000000000e+00,1.031340577241191170e+01,0.000000000000000000e+00,2.627880780608350619e+01,0.000000000000000000e+00,1.249926256217956677e+01,1.795210322778685352e+01,0.000000000000000000e+00,1.046140209790682007e+01,0.000000000000000000e+00,3.523338242024173894e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.316228978615842848e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.669184222400178896e+03
8.328277616128394456e+00,8.404365787449933123e+00,1.909159221716734223e+01,6.994601418921556402e+00,1.973961059444895838e+01,2.113285313549021183e+01,6.738570527046778835e+00,2.380782243727379921e+01,2.038363708955983000e+01,2.381772983918040154e+00,6.724289195249002660e+01,8.674127352367854371e+00,8.226581833129410271e+00,9.680092703085465544e+00,1.217494226676691227e+01,2.062891416370830555e+01,2.818442380129631886e+00,1.967098390916425643e+01,5.452256893400732451e+01,1.830399493334721583e+01,1.887658674545320103e+00,3.544327420687967845e+01,3.304120276896465924e+00,1.968867661142829206e+01,5.107655166110749434e-01,6.452008757858121335e+00,2.454560224560696113e+01,1.152490087629917603e+01,6.261701781573261627e+00,2.324602662404363684e+01,2.353600116206974846e+01,1.090274617263895074e+01,8.942627788470659311e+00,2.754700569251327735e+01,8.528467225957090392e+00,5.368112575674798492e+00,1.292163505592157691e+01,1.477563508710374229e+01,2.370865308092422907e+00,1.534925463409674506e+00,1.041512064444600227e+01,4.330888734244464189e+00,1.063048821838990499e+01,1.346854542907224683e+01,4.793344941358134825e+00,2.095821241736751972e+01,1.012001144915291384e+01,6.312170885337918591e+00,5.262325480298446934e+00,5.525836513809810668e+00,9.332621547286432673e-01,1.130825231965250310e+00,1.440461994253761802e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.051888228029907779e+00,0.000000000000000000e+00,4.242005580126075870e+00,0.000000000000000000e+00,3.479326111017133627e+01,6.162196267160322094e+00,1.720286645888085886e+01,2.079623443480653755e+00,1.225767913765212924e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.065576305240558241e+00,8.720211585376846486e+00,0.000000000000000000e+00,6.673369490407800697e+00,7.354770643448675926e+00,0.000000000000000000e+00,1.208146201207290105e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.764976911703010742e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.216956925879106421e+00,1.475476884112350717e+01,0.000000000000000000e+00,2.751294444937516737e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.892205489832718968e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.729433700893124751e+03
9.451016889003199140e+00,1.268237259471119316e+01,1.381966067410680843e+01,1.636963093223630850e+01,1.521557172500799027e+00,1.768807824449788058e+01,9.025110087965916961e+00,8.247991906215862201e+00,1.009464599598853596e+01,8.495868827726898331e+00,2.494580431752080329e-01,9.772475107640204328e+00,5.924351529300182939e+00,2.088641594002089263e+01,2.780143590030128564e+00,3.426488313607278258e+01,1.213451525698275191e+01,2.648270474228020532e+00,2.770068621565861022e+01,1.966579603378107777e+01,4.214399011562671937e+00,1.287283785208662934e+01,2.119165055446968537e+00,8.554843325270653054e+00,1.334163610323390969e+01,1.367394361703718531e+00,6.130947795442100556e+00,1.545879106493739386e+00,1.828612821940097888e+01,9.114632698409913303e+00,2.069470501387412398e+01,2.077555235345839790e+01,1.436600174885241721e+00,2.672509457667311139e+01,1.273614550983898397e+01,5.863051519859718397e+00,1.223914568272774872e+01,2.002917505770173179e+01,3.154199498141172953e+01,8.681744740624658618e+00,4.086992181013329173e-01,1.993236446080073065e+01,1.903865118719069827e+00,7.173727011068489645e+00,1.271022689514709647e+01,4.333039148703337062e+00,0.000000000000000000e+00,1.275603611493478695e+01,1.164692458785903817e+01,8.407952631094008922e-01,6.900216285806672900e-01,1.832363049363070218e+01,1.352118237726122274e+01,2.339632311932974673e+01,7.479692612226831017e+00,2.387317430940832708e+00,2.262696192968494557e+01,8.194058229695336593e+00,1.308787263982541660e+01,0.000000000000000000e+00,6.585110836386540711e-01,0.000000000000000000e+00,2.311001389268245276e+00,8.580073362485206800e+00,0.000000000000000000e+00,1.575028052924423605e+00,0.000000000000000000e+00,2.006211910729840397e+00,0.000000000000000000e+00,1.526043548127236527e+01,1.587592626408962637e+01,0.000000000000000000e+00,2.240170656214654343e+01,1.177229435861591966e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.870677220976052268e+00,4.387006686368554398e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.170104458968875605e+01,9.659817232572223134e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.783576668768845153e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.728838212655226414e-01,2.434226581624199426e+01,0.000000000000000000e+00,1.656247110164452124e+03
6.195104661164702264e+00,9.264421966466745317e+00,1.427643555656915098e+01,1.256582658882144088e+01,3.267817062747984114e-01,1.786964257760667607e+01,1.221990855474026283e+01,1.032285068378538284e+01,1.402367400164214217e+01,7.357007697419605918e+00,1.458201293993294456e+00,2.060792726568515576e+01,2.085161734691476809e+00,4.829439947548619383e-01,2.778012528814618776e+01,1.038826849279317344e-02,4.171783343747707562e+01,5.805060964088108122e+00,3.064205780885213670e+00,2.922073156551050488e-01,1.132060059259189799e+01,3.910476323590284409e+00,1.408620093701913589e+01,8.307435635394504914e+00,1.232011848033371493e+01,9.128313604153465377e+00,7.602051570231523669e+00,6.953103686705436104e+00,1.412160291956451985e+00,2.411167981742332245e+01,2.737046984125654348e+01,1.681726077768017547e+01,8.098761710461438668e+00,3.551259551647046209e+00,3.719192713477024625e+01,6.216359671131712616e+00,2.718108196553517431e+01,1.420713524701535135e+01,1.499891886001690011e+01,1.180061254552779815e+01,1.500661379218526292e+01,9.496236032686633521e-02,1.066813376470241082e+01,1.605286920131932860e+01,1.180553264749304532e+01,1.097854943126972316e+01,2.254813156970782018e+01,1.086359412105871058e+00,1.537250349567002417e+01,6.474482606997792544e+00,6.356901251954173659e+00,1.610399908634336086e+01,5.800549735953367758e+00,1.323915351518333949e+00,4.887614457355020647e-01,3.701892352285156562e+00,2.485534391371394491e+01,0.000000000000000000e+00,1.253682419441120821e+01,0.000000000000000000e+00,8.707413438757130919e+00,2.201317498563630792e+00,1.450841691144453094e+01,0.000000000000000000e+00,1.044725211376675489e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.877387634860113508e+00,9.630093524163385155e+00,1.412371598641917281e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.939621077219262801e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.017378868027593697e+00,1.511507640344123260e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.533840728007051979e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.008566641402900643e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.538324658558448021e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.284514399851450150e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.700574473679495213e+00,5.399258055994266670e+00,1.663621667376808546e+03
1.121047165354708675e+01,1.635435813684190975e+01,1.421177677634386427e+01,4.700338683193628242e+00,1.795368346083973776e+01,6.922809394608847811e+00,2.263286532789005534e+01,2.675478454852386889e+00,1.493010419324684612e+01,3.927466598938380571e-01,3.805582870166963971e+01,2.689738034849608184e+01,2.840776471282885396e+01,1.640011845493751963e+01,1.537743914513234067e+01,1.554699303279458888e+01,9.337641967494882067e+00,1.357536393352306980e+01,7.720012528873940738e+00,3.764549884316359396e-02,2.318204559822788013e+01,1.496437346925313605e+01,1.609804974488112705e+01,7.906301999742268549e+00,2.317621559966003986e+01,2.153302861991272366e+01,4.312222565901535631e-01,9.589835853215856076e+00,1.748885768258241313e+01,2.192469204024641982e+01,1.007120564892752945e+01,4.059054441912941513e-01,1.353971459049088999e+01,1.548501749727703825e+01,3.463013734923659825e+00,2.503493951693338992e+00,1.673822769858022141e+01,3.620832679099763141e+00,1.744190902144471522e+01,2.100978104942704761e+01,7.387678459810578246e+00,1.940549914391134934e+01,8.426619037328578088e+00,2.710654951222229414e+01,1.633579942238737814e+01,1.558501759257826436e+01,2.083184140379260185e+01,3.949393095403172538e+01,8.245921778913892553e+00,1.587531269278606771e+00,1.101378479538723809e+00,2.121653382908917607e+01,2.573981909136536927e+01,2.471948369770444742e-01,2.934427288797124334e+00,0.000000000000000000e+00,9.994086530727198436e+00,6.904444716676390925e+00,0.000000000000000000e+00,5.342318073414418222e-01,9.491862936267882134e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.950978265704364389e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.706869191203630010e+00,2.985644626702848115e+01,8.691375921187944442e+00,3.425930458794965716e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.040895565392022881e+00,1.676289939110482408e+01,1.790669591573641029e+00,3.846757338195596176e+00,8.120259827241209649e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.452174556038038133e+00,3.130577422180607527e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.543244878931581354e+00,0.000000000000000000e+00,5.161069414261945099e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.775930122852188788e+03
1.712729512231717877e+01,1.372392800273830460e+01,3.892590355790747481e+01,1.038025380123283270e+01,1.577577632827630794e+01,2.759596408820982560e+00,2.326582061501852294e+01,5.503309898390520871e+00,4.370152695671693266e+01,7.596163712093465747e+00,1.292556338470365773e+01,2.769004654402255028e+01,1.761808546252609631e+01,1.334216283771758071e+01,3.564318141710373311e+01,3.215419016680426978e+01,4.556573177104951355e+00,8.287721875937847926e-02,3.554068724799780199e+00,2.363734208929617253e+01,7.062863894958265831e+00,7.912059316090662264e+00,3.623414790806249641e+01,5.342510345172124531e+00,2.220701804239297417e+01,7.677687359709331361e+00,3.160400231276103256e+00,2.992500030588281845e+00,1.326106030178154782e+01,5.778402821840245451e+00,1.894193240699422276e+01,8.007795896845433248e+00,7.840049751652820476e+00,3.514314458978694233e+01,2.491903271780216045e+01,4.577312620560263667e+00,6.281685526841484624e+00,7.387609131582870248e+00,8.536996699832815949e+00,9.128073327679363302e+00,8.237421491839270971e+00,1.587730283901201922e+01,1.723284359488252804e+01,1.802716031829116261e+01,1.746927751143331875e+01,1.367845769285882085e+01,5.684615657110750675e+00,1.870760235315503905e+01,4.117228668632681376e+01,2.326812301816984885e+01,2.536778226561882121e-01,0.000000000000000000e+00,1.998700415554121790e+01,1.224630785341097550e+01,2.512958011330066910e+00,1.230604011219013572e+01,1.447190168413575861e+01,4.801148413076067101e+00,1.363509600511923736e+01,0.000000000000000000e+00,1.507536843577838681e+00,0.000000000000000000e+00,5.895520950641440550e+00,3.976470516777588671e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.968912039901061561e-01,1.784639208170345626e+01,2.609703240139319647e+00,7.471742352765904371e+00,9.574365914490499563e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.424870125576020996e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.528133828059204191e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.613359954652949568e-02,1.226580815477292319e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.376420401126392790e+01,4.861457962108346464e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.896704593280776862e+03
1.420766727877160207e+01,8.612715672287421853e+00,7.569678388194185814e+00,1.051101509928548694e+01,6.266384501169284249e+00,4.021488945693975836e+01,9.369362288381871906e+00,2.332028784170157820e+01,1.581328289715987268e+01,4.616934259616343894e+01,7.382522476328241545e+00,1.541639109760384230e+01,1.566048628663388342e+00,6.051913415646688499e+00,2.800331821551414180e+01,1.190498800546376401e+01,3.831476541876138953e+00,3.518927745916339234e+01,1.292877682950300589e+01,9.305141810421089232e+00,1.638550273286177372e+01,3.255190122709980471e+01,1.939880991326789683e+01,2.827645109387722044e+01,5.030638072700611474e+00,2.153025409998324591e+01,5.815852655974914853e+00,2.856341912682076511e+01,3.738372317008504808e-01,8.340613023990385955e+00,8.399052790136147806e+00,1.616456373118821688e+01,4.499118933785905661e+00,2.458334913227915308e+00,1.414647876203066801e+01,7.005363096933868050e+00,2.180088651408429889e+00,3.778036672429463749e+01,2.045299869970208739e+00,2.494142966668626116e+00,3.056844271487429765e+00,9.744151639915280327e+00,1.934926226809675853e+01,8.733025224955255794e+00,2.322686173178696301e+00,5.777994555598240822e+00,1.188455383340622973e+01,4.843440668877593502e+00,5.642544631273620936e+00,9.210283732051623318e+00,3.542901384307267421e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.010982487720663237e+01,9.808752141250039358e+00,6.725276283695141188e+00,6.210409565074990645e+00,2.536715398200828808e+00,4.672478624263851188e+00,5.499604620859084747e+00,1.293227017390028522e+01,0.000000000000000000e+00,8.549993404460778379e+00,2.794283867784958630e+00,4.154876999587298947e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.550597256450991779e+00,0.000000000000000000e+00,3.018783197938798324e+01,0.000000000000000000e+00,2.114841346141314915e+01,0.000000000000000000e+00,1.969295247839113472e-01,9.843352722241501596e+00,4.725899449776576944e+00,3.887592518464355607e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.260791606834885670e+00,1.897186653450173566e+00,8.317894247746853154e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.269436160717261686e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.820848063639541436e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.430074442590276362e+01,1.776793641095225439e+03
3.667150566348944096e+01,1.802365008047269157e+01,6.955372436664472957e+01,1.007753693372966275e+01,1.186947716510115747e+01,2.995564538259124987e+01,1.058925185898129229e+00,3.628388406834773150e+00,1.331573554800833392e-01,2.894913757287593015e+01,2.200895688004589346e+00,1.537188103417307161e+00,1.035249331006135520e+01,6.719340212690902092e+00,3.023000255200269493e+01,1.606689640750316883e+01,8.648890137836488634e+00,1.461111463524510867e+01,5.517471461418477219e-01,1.842282813835218747e+00,4.207878015178022935e+01,9.885026465167356946e-01,2.343199575128593004e+00,2.172682344273670907e+00,5.276303533111830646e+00,1.421643225012836709e+01,1.917067332869065410e+01,5.845022216513330093e+00,4.361493811505926743e+00,1.707328363754366407e+01,2.507737047313517209e+01,1.124585914545068377e+01,5.581628691666910669e+00,7.319789294995032947e+00,8.792044685492342637e+00,2.474009479077645679e+00,1.431075581868397251e+01,2.285956598676801832e+01,1.899730878487996932e+00,2.001523260728571429e+01,1.982071200845178183e+01,5.790873889014831022e+00,9.065922967142569178e+00,1.408708246078297588e+00,9.396829126661204512e+00,4.447680265521309018e+00,2.034983666615222830e+01,2.256373786586123487e+01,3.559993664299220484e+00,1.555930071472986231e+00,2.843138368513571379e+00,0.000000000000000000e+00,1.286079986504972794e+01,1.308409160561629037e+01,1.809116141583961479e+01,9.831212901811070992e+00,7.136542171048374072e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.389588585432071000e+01,7.586007691901425432e+00,9.376991839017962960e+00,7.661179470659471136e+00,1.836530720196913791e+01,7.570861157522331908e+00,1.111458225912948805e+01,8.669290359778445421e+00,0.000000000000000000e+00,1.925268381111973071e+01,1.837905980793095040e+01,7.834849999083218108e+00,0.000000000000000000e+00,5.493466087091469774e+00,1.822007434194059527e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.138767908179204369e+00,0.000000000000000000e+00,4.684029365709520221e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.462270309903645682e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.336841339732578149e+01,0.000000000000000000e+00,5.141701577725431349e+01,1.954485400407195129e+03
2.921310940068642026e+01,1.253879908354335271e+00,1.213271329663000486e+01,1.238705218443310940e+01,7.940260110600000587e+00,2.654787944021194335e+01,1.387610560738620080e+01,5.989156809085617539e+00,2.216615006542663480e+01,1.047344656070837132e+01,5.747989535318970056e+00,6.476782700183449037e+00,3.016160529722076689e+01,1.698275785345977340e+01,1.736951929839506903e+01,9.584428078665748529e+00,4.834677595313161191e+01,9.384457825885935023e+00,3.195279023552825493e+01,5.719076640407863010e-01,3.906529930759127467e+00,9.606297234527325202e+00,9.078356951640309092e+00,1.764844243816766678e+01,2.661589002828526063e+00,9.008695631294454387e+00,0.000000000000000000e+00,2.951427997836830741e-02,2.440830802717997017e+01,1.949729428218485339e+01,2.385701207044843386e+01,1.819864759727035874e+01,6.912908870855510202e+00,9.431648705336833416e+00,1.637386171200943608e+01,2.645490344742285060e-01,1.260397664841127252e+01,1.528671654515306599e+01,3.372238673089409389e+00,8.725072155896288706e+00,9.993360223915523477e+00,1.913473462878630116e+01,5.747050698270896874e+00,1.437503314892308381e+01,1.716964760009127744e+01,1.001827886102893572e+01,3.307502002019258924e+00,2.930975307273852337e+01,1.065796252674877920e+01,3.628845236816353292e+01,0.000000000000000000e+00,3.875919867611764147e+01,2.414906240096910039e+01,0.000000000000000000e+00,2.400203732264272105e+01,2.619656740973510978e+00,0.000000000000000000e+00,4.197396845149565792e+00,1.832538839203004954e+01,0.000000000000000000e+00,2.334248870759802585e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.336999645401054693e+01,8.074232547646893465e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.465785272576349030e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.200044236945615239e+00,0.000000000000000000e+00,3.962302270773840007e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.029975420918327700e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.773360612542244752e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.699811602715868730e+00,0.000000000000000000e+00,5.182360946468768503e+01,6.139384022629080562e+00,0.000000000000000000e+00,1.057259368945729250e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.776290235033363274e+01,2.061792933453665228e+03
1.225593596031505150e+01,1.096984848665272239e-02,1.374823056180010816e+01,2.612741349995541995e+01,1.361658638505494423e+01,2.059254058115180186e+01,1.946669376453152012e+01,1.888101257443065606e+01,3.728672628103613107e+00,2.337758314348670297e+01,7.118132117470099729e+01,5.523805421707321806e+00,1.409290392994978447e+01,3.508464044537701554e+00,1.252310347978607830e+01,1.380330467614932388e+00,1.848233554169032011e+00,1.404295821267999145e+01,1.540361163041206183e+01,1.301128934798163961e+01,1.404301742720922164e+01,8.653646313761070630e+00,5.218465464246472507e+00,1.355911320695422440e+01,1.387508503523351067e+01,3.862098571270500713e+00,6.435229865707905894e+00,3.844970063255587434e+00,5.633216303753196286e+01,7.116290266023813871e+00,4.280249334749095169e+01,1.138155283698761799e+01,1.228118268605155983e+01,1.635123610913196401e+01,1.310069732767072637e+01,3.657005138763572916e+00,1.732523750738089419e+01,1.251574509560846238e+01,4.783957924208630530e+00,4.634808810648429045e+01,3.583955936866666470e+00,8.235859717872971331e+00,1.588936381391459207e+00,9.320875288166661221e+00,1.698060339573398969e-01,1.201727664237176896e+01,8.933505346627867993e+00,1.814675881206159147e+01,7.107228708211616564e+00,1.534508335658814815e+01,2.613534203443930437e+01,2.576817805436768083e+00,1.556181976167756176e+01,0.000000000000000000e+00,6.601878507706891774e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.220294552156399703e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.649455331139947134e+00,1.659711845279142040e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.001185172237395449e-01,0.000000000000000000e+00,2.345256194632149516e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.017493018609436994e+01,5.991861232583335806e+00,5.509543809473456122e-01,0.000000000000000000e+00,1.254316198784878189e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.255038444875614445e+00,0.000000000000000000e+00,1.953320758715723571e+01,1.444605767929503592e+01,0.000000000000000000e+00,1.961846734027339778e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.334320702410766124e+01,0.000000000000000000e+00,3.477787624912146214e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.460455562547775088e+01,1.835857862860951627e+03
