1.042555011756435022e+02,7.558314315795993821e+01,5.111306243287936013e+01,2.190972880740095832e+02,1.716252319203959189e+02,7.011099801610129134e+01,7.194383464658719163e+01,1.466387601254982371e+02,3.481908681268963335e+01,4.133854927923319167e+01,2.868649323834379672e+01,2.258448801405634470e+02,1.727242293792309908e+02,2.307561338866208303e+02,4.970033459948897558e+00,3.411380641517125412e+01,1.113796963619043190e+01,1.782472450956691716e+02,1.799356992237169450e+01,1.549889295953449277e+02,2.881297973768632232e+02,5.870235632684521931e+01,3.512469745563781771e+02,3.578426654015389090e+02,3.338502687589491416e+02,3.157117313805953813e+02,5.201142884731106619e+01,3.613607661151534103e+02,3.229565154838095395e+02,3.710034321584135455e+02,3.797957034828285146e+02,2.294717946689143560e+02,3.989291401805921851e+02,2.846099034513886750e+02,1.048439475108771113e+01,2.396707580488466505e+01,4.299765164243716242e+01,2.238867928216569680e+02,3.869105320001087875e+02,3.315923598200714650e+02,0.000000000000000000e+00,1.900000000000000000e+01,4.000000000000000000e+00,7.000000000000000000e+00,1.200000000000000000e+01,3.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,1.700000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,1.500000000000000000e+01,1.400000000000000000e+01,1.600000000000000000e+01,8.000000000000000000e+00,1.800000000000000000e+01,1.000000000000000000e+01,9.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,1.201856733869719164e+03
9.288101088704758368e+00,1.324597788314046909e+02,4.624039851996753328e+02,4.659860345984186552e+02,1.974378064617774555e+02,6.316475971981866167e+01,1.076240263709898848e+01,7.509490371061189329e+00,6.549842240545844163e+01,4.223672226961109573e+02,3.981303884912617974e+01,1.285591468910980950e+02,3.083425335776180987e+02,7.227277006232991141e+01,4.132034988146706382e+02,6.771395153608494866e+01,8.019758975982455240e+01,1.059800823218379833e+02,4.737744706975499298e+02,4.073698243863099577e+01,1.400442874384446590e+01,1.326696688568831384e+01,5.265935409742219520e+01,2.790314595119403052e+00,1.926525056881423552e+02,2.701583160934626449e+01,1.895940422435361938e+02,3.523925111501105079e+01,1.618981384253164038e+02,1.810784637417298484e+02,1.965634227460890031e+02,2.217826014880584040e+01,4.673322784785001005e+01,1.503055634270487815e+02,1.708230887673077518e+02,7.114103419677621787e+01,1.491274385414992025e+02,1.597208489520420471e+02,4.428654686469766233e+01,8.572376573275730038e+01,0.000000000000000000e+00,7.000000000000000000e+00,1.500000000000000000e+01,1.900000000000000000e+01,6.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,1.300000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,4.000000000000000000e+00,1.400000000000000000e+01,9.000000000000000000e+00,2.000000000000000000e+00,1.800000000000000000e+01,3.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00,1.344613532660267538e+03
7.171152433512246205e+01,1.389167442433497612e+01,2.011962599288679030e+02,5.182130667615969521e+00,4.576371599573937488e+02,1.552936258971049881e+02,4.694432386848566807e+02,4.455094771461694449e+02,4.601032571528302242e+02,1.136548681423443838e+02,9.256519913451532489e+01,4.983767126041049664e+02,4.879945341654524782e+02,1.621316265722855121e+01,2.287024580447158257e+02,3.850749781560460860e+02,2.595411611059947177e+02,4.573943433709671353e+02,1.762148151082044194e+02,3.666225338632137323e+02,1.567737997098959113e+01,1.509722962780934665e+02,1.809372320687245974e+02,1.077254565152693857e+02,2.911164623167941201e+01,1.964834898585885696e+02,6.189801254230142824e+00,5.457444703493763427e+00,4.558005799026339133e+01,6.287532322281008845e+01,1.403753059512620780e+02,1.633670217583243698e+02,1.803125169338642593e+02,1.871541916349615065e+01,2.753254818912063229e+01,2.606715619087085400e+01,1.619977421324832676e+02,1.288722169513985989e+02,1.711656734507855617e+02,1.488946306155464185e+02,0.000000000000000000e+00,1.300000000000000000e+01,3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,5.000000000000000000e+00,1.800000000000000000e+01,2.000000000000000000e+00,1.600000000000000000e+01,1.900000000000000000e+01,1.200000000000000000e+01,1.100000000000000000e+01,1.700000000000000000e+01,8.000000000000000000e+00,4.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,1.500000000000000000e+01,1.400000000000000000e+01,9.000000000000000000e+00,1.334078676935514977e+03
1.070560684103242295e+02,1.885412996036670563e+02,3.372820118817052730e+02,4.880217752338738251e+02,2.127806951307734664e+02,4.176358012449829289e+02,6.608057097146907211e+01,5.403266434861841816e+01,4.928544118565939129e+02,2.242266729454406260e+01,9.887549758172131220e+00,4.936630874042132859e+02,1.196578537187523210e+02,1.433558248032152846e+02,4.214499200964249326e+02,1.471078441221273465e+02,1.715140549152032747e+02,1.859610608338436180e+02,3.241563780815622522e+02,4.932863897934407760e+02,3.978958468541333815e+01,5.325576938324294574e+00,1.599553073794772615e+02,3.196673006881866996e+01,1.564363633662810571e+02,3.845000336442954136e+01,4.129081177788660284e+01,1.575103679305014452e+02,3.543223288768346890e+01,1.574232579311668303e+02,1.720473994846230426e+02,5.561700972259655629e+01,2.415343686184594674e+01,2.767093795858930250e+01,1.356138686819075012e+01,2.069191122328026822e+01,1.559488590965199819e+02,7.106158232402444241e+01,3.398814284345155556e+01,1.896598348145330135e+02,0.000000000000000000e+00,1.200000000000000000e+01,1.300000000000000000e+01,1.500000000000000000e+01,1.000000000000000000e+00,1.700000000000000000e+01,1.800000000000000000e+01,5.000000000000000000e+00,1.400000000000000000e+01,3.000000000000000000e+00,8.000000000000000000e+00,1.100000000000000000e+01,1.900000000000000000e+01,2.000000000000000000e+00,4.000000000000000000e+00,1.600000000000000000e+01,7.000000000000000000e+00,1.000000000000000000e+01,9.000000000000000000e+00,6.000000000000000000e+00,1.325976695429302481e+03
1.324863566699738193e+01,2.687721904629192338e+01,6.137967004662686321e+01,2.487630805847777822e+02,1.800300879244248620e+01,1.942745573189457389e+02,1.919442980368185090e+02,1.648362340488411917e+02,4.143970725233536712e+00,2.295646472830144944e+02,5.503216850674530747e+01,2.352506862490985640e+01,5.269112561717633980e+01,9.964981658863141689e+00,2.119251170593594225e+02,2.379439232584629167e+02,1.932214005417794453e+02,1.501222388186361059e+02,2.181715412298654826e+02,5.986155922617009395e+01,7.979821845542454639e+01,2.494681643990807345e+02,3.644076958627873069e+02,2.334505845905265886e+01,1.672544534901263091e+02,5.744279914968370804e+01,1.161191988247472864e+02,2.836736018815489047e+01,4.551854257896273026e+01,1.589148267323392538e+01,2.685716684325093411e+02,3.480766984821510732e+02,1.659003183059954978e+01,5.391724718427162344e+01,1.816236224236605210e+02,2.036495340675488208e+01,3.365688627183373569e+02,3.258476725046621141e+02,1.686663739398836981e+02,5.256626421498422985e+01,0.000000000000000000e+00,1.300000000000000000e+01,8.000000000000000000e+00,1.200000000000000000e+01,1.900000000000000000e+01,7.000000000000000000e+00,9.000000000000000000e+00,1.500000000000000000e+01,3.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,1.800000000000000000e+01,1.400000000000000000e+01,1.600000000000000000e+01,1.700000000000000000e+01,2.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+00,4.000000000000000000e+00,1.148274746423373017e+03
3.764629574899711315e+02,6.048380007678932913e+00,4.520514929569024503e+02,4.972028145779461283e+01,3.784844087915168132e+01,3.728703562573992514e+01,4.649778118266589217e+02,4.871063139475456865e+02,3.821927390940116354e-01,3.191776603705864659e+02,3.075078624855244129e+02,4.912948946525426663e+02,8.372092875326065098e+01,6.982466684205174090e+01,7.371895449973465020e+00,4.555089868493132599e+02,2.307606266235572718e+02,4.423409471546472105e+02,4.640545392503631206e+02,4.759675837839624819e+02,1.463793865572760033e+00,6.066913434171381425e+01,4.675373852082118731e+01,2.300700241004924962e+01,1.757175726409541028e+02,7.406113875477753083e+01,2.984720646195000526e+01,2.455442588988399066e+01,4.551954766445061296e+01,6.551388882246502021e+01,1.344822197867851514e+02,1.827479249683263163e+02,5.262780478477484536e+01,1.410840894873983586e+01,1.943640145955852176e+02,1.451285090989737796e+02,5.626025450736227640e+01,1.542010715909364649e+02,1.953832323891700469e+02,1.775992987852929161e+02,0.000000000000000000e+00,9.000000000000000000e+00,1.600000000000000000e+01,1.200000000000000000e+01,1.300000000000000000e+01,3.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.400000000000000000e+01,4.000000000000000000e+00,1.000000000000000000e+01,1.700000000000000000e+01,1.800000000000000000e+01,1.100000000000000000e+01,1.900000000000000000e+01,1.500000000000000000e+01,2.000000000000000000e+00,6.000000000000000000e+00,7.000000000000000000e+00,1.444628998332374067e+03
1.671382024969131237e+02,4.786974631633344188e+02,2.879175280408685467e+01,2.784920635605231354e+01,4.316132408569247900e+02,1.264207410384075558e+02,1.154942796408166572e+02,4.675765577711943592e+02,4.738820330508034431e+02,7.391043371046457366e+00,3.901011685598792837e+02,1.461568810196418724e+02,6.020043842886168761e+01,4.535545276101853460e+02,4.124292811926159743e+02,4.849352851723569984e+02,2.906176711455858594e+02,5.390695039729620675e+01,4.749231944400436873e+02,4.705066334094506715e+02,1.779964416447559117e+01,1.918941213699564230e+02,1.159478583537798535e+00,5.877249709410883582e+01,1.968253087769833769e+02,4.476993406550506904e+01,1.159516267455340532e+01,1.777084206712456194e+02,1.699861070462837915e+02,5.310240349447716568e+01,2.915708624295540830e+01,3.918638929979842800e+01,2.139800628834831464e+00,1.720913334673770407e+02,5.636901762864858512e+01,1.483879050912153446e+02,1.910524507076373766e+02,1.685661028731135858e+01,1.923145084869067603e+02,2.065865315469261887e-01,0.000000000000000000e+00,1.000000000000000000e+01,1.400000000000000000e+01,1.900000000000000000e+01,1.500000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+00,1.800000000000000000e+01,7.000000000000000000e+00,1.300000000000000000e+01,4.000000000000000000e+00,1.600000000000000000e+01,3.000000000000000000e+00,9.000000000000000000e+00,2.000000000000000000e+00,1.700000000000000000e+01,1.200000000000000000e+01,6.000000000000000000e+00,5.000000000000000000e+00,1.100000000000000000e+01,1.302960246041714072e+03
6.570403290247293171e+02,1.540791718323574173e+02,8.456149622311454550e+02,7.504535467233240524e+02,9.040971569479860648e+01,4.345154171497678419e+01,3.999459239851317420e+02,9.327639079648582765e+02,8.032081943280084033e+02,9.159157900099570497e+02,4.336897394049769900e+02,6.408076240458746042e+02,9.200454054097136805e+02,8.193583846560202346e+02,4.939638463331430529e+01,9.553899892571746477e+02,9.007831147069159670e+02,9.778803933599657512e+02,6.557607679033660588e+02,1.475025053969354474e+02,8.433232139195224875e+01,8.950868086486484287e+01,9.866774449680826820e+01,7.510898073228059957e+01,1.289759841422760722e+01,9.485727683760075024e+01,9.862467824362950353e+01,9.308549677599680194e+01,2.539338558777351906e+01,9.029168334744089464e+01,2.948120117984953481e+01,7.230933996660097307e+01,9.268412179022415387e+01,6.978597850420853455e+00,1.504550283676634415e+01,1.107954396959561727e+01,7.708318305538303150e+01,2.507731566730022621e+01,9.603971482200181242e+01,9.226386946886712792e+01,0.000000000000000000e+00,1.800000000000000000e+01,3.000000000000000000e+00,2.000000000000000000e+00,1.600000000000000000e+01,9.000000000000000000e+00,1.200000000000000000e+01,7.000000000000000000e+00,1.700000000000000000e+01,1.500000000000000000e+01,1.300000000000000000e+01,8.000000000000000000e+00,1.000000000000000000e+01,4.000000000000000000e+00,1.400000000000000000e+01,5.000000000000000000e+00,1.900000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,1.100000000000000000e+01,2.026372647144997018e+03
9.810797572402972264e+02,6.843096218313198733e+02,8.073652638773204444e+02,8.121658594273328902e+01,9.052027659330403822e+02,1.935589577238104937e+02,4.702989247821752770e+02,8.071099016661061114e+02,3.192977370746188512e+02,1.753325917713383149e+02,7.617298626927417899e+02,8.408635417992948646e+01,3.099795982825581575e+01,2.041224999943358398e+02,7.419642356783801915e+02,2.991123446608355607e+02,9.484584043057936924e+02,2.282491046153859315e+02,1.475688376999475508e+02,8.573003334512306992e+02,1.559752330434224277e+01,9.460550298475631337e+01,9.695380120998964912e+01,9.984135585909075417e+01,1.885776034994678341e+01,1.139657614591863499e+01,6.826980429032512632e+01,8.001396843869876818e+01,6.812041841170190537e+01,3.411468232515472465e+01,2.404843248030877945e+01,8.641440947640268178e+01,9.467282696079524840e+01,6.708946032885531707e+00,9.828807859209905473e+01,1.053846727300392594e+01,7.251552804546335551e+00,1.745011875727440298e+01,8.514389069469908122e+01,6.811114704584096557e+01,0.000000000000000000e+00,1.900000000000000000e+01,7.000000000000000000e+00,2.000000000000000000e+00,1.400000000000000000e+01,1.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,1.800000000000000000e+01,3.000000000000000000e+00,1.200000000000000000e+01,1.100000000000000000e+01,9.000000000000000000e+00,5.000000000000000000e+00,1.300000000000000000e+01,1.700000000000000000e+01,1.500000000000000000e+01,1.000000000000000000e+01,4.000000000000000000e+00,1.600000000000000000e+01,1.965840494566479492e+03
4.628602676681300068e+02,1.524828208210315950e+02,4.086911351985627903e+02,3.266290260122272002e+02,9.252167481848799468e+01,3.479982552227470478e+02,8.608127747796633855e+01,9.456918746942488951e+01,1.214392608098837627e+02,7.337368988038977591e+01,1.704601245661710323e+02,4.401099886092915199e+02,1.526567657241533880e+02,4.510380007624223140e+02,5.403374258616866399e+01,3.484391632184025980e+02,1.396601678081659372e+02,1.645435829626723390e+01,1.201336731540425617e+01,3.057868040607053217e+02,1.562390801351532161e+02,1.762336636857809253e+02,1.815289292199678073e+02,3.805669653580874012e+01,1.252396039678309592e+01,2.056367349086316665e+01,3.736201199275068774e+00,7.871668285937238352e+01,1.881656828763049418e+02,5.679664509323703214e+01,9.522185741311005813e+00,1.805073112844490026e+02,2.504567377294653063e+00,7.915005231303612732e+01,3.825441034823402475e+01,1.811616833413104644e+02,1.831757446134600116e+02,2.268220022616522868e+01,1.252417858274443461e+02,7.567076776704982422e+01,0.000000000000000000e+00,1.300000000000000000e+01,5.000000000000000000e+00,3.000000000000000000e+00,1.900000000000000000e+01,1.000000000000000000e+01,1.200000000000000000e+01,4.000000000000000000e+00,6.000000000000000000e+00,1.700000000000000000e+01,1.400000000000000000e+01,9.000000000000000000e+00,7.000000000000000000e+00,1.800000000000000000e+01,8.000000000000000000e+00,1.600000000000000000e+01,1.000000000000000000e+00,1.500000000000000000e+01,2.000000000000000000e+00,1.100000000000000000e+01,1.254320036206985606e+03
